Date,Daily_Return,Cumulative_Return,Equity,ABN_NA_Equity_BPSO_IM_Equity_return,ACA_FP_Equity_BPSO_IM_Equity_return,BPSO_IM_Equity_ISP_IM_Equity_return,DNB_NO_Equity_NDA_FH_Equity_return,JYSK_DC_Equity_SYDB_DC_Equity_return
2022-09-27,-0.0031353196888001646,0.10896959516447491,1108.9695951644749,0.0,0.0,0.0,0.0,-0.015676598444000822
2022-09-28,0.002610333311081625,0.1118643754397095,1111.8643754397094,0.0,0.0,0.0,0.0,0.013051666555408126
2022-09-29,-0.00046779241376546663,0.11134425371974266,1111.3442537197427,0.0,0.0,0.001213523091122437,0.0,-0.0035524851599497698
2022-09-30,-0.0019020608384896945,0.10923040933666184,1109.2304093366618,0.0,0.0,-0.012247352090786423,0.0,0.002737047898337952
2022-10-03,0.0029227011148535323,0.11247235829065971,1112.4723582906597,0.0,0.0,0.013605781376733406,0.0,0.0010077241975342544
2022-10-04,-0.00010965446659194633,0.112350370727613,1112.350370727613,0.0,0.0,-0.0005482723329597317,0.0,0.0
2022-10-05,0.0,0.112350370727613,1112.350370727613,0.0,0.0,0.0,0.0,0.0
2022-10-06,0.0,0.112350370727613,1112.350370727613,0.0,0.0,0.0,0.0,0.0
2022-10-07,-0.0027186852386832387,0.10932624019447212,1109.3262401944721,-0.011102444028231129,-0.0024909821651850628,0.0,0.0,0.0
2022-10-10,0.0077446984906673014,0.1179176374525639,1117.917637452564,0.033346867080471077,0.005376625372865429,0.0,0.0,0.0
2022-10-11,0.005329550126437566,0.12387563553859615,1123.875635538596,0.02114404221632471,0.005503708415863118,0.0,0.0,0.0
2022-10-12,0.0,0.12387563553859615,1123.875635538596,0.0,0.0,0.0,0.0,0.0
2022-10-13,-1.9825993585964542e-06,0.12387340734348196,1123.8734073434819,0.0,0.0011551437530414876,-0.00116505674983447,0.0,0.0
2022-10-14,5.932889012414408e-05,0.1239400855053796,1123.9400855053796,0.0,0.0046165158590998345,-0.0043198714084791145,0.0,0.0
2022-10-17,0.0005835007024473704,0.12459590533478071,1124.5959053347808,0.0,0.0,0.002917503512236852,0.0,0.0
2022-10-18,0.0010868357680236418,0.12581815638927152,1125.8181563892715,0.0,0.0,0.005434178840118209,0.0,0.0
2022-10-19,0.0,0.12581815638927152,1125.8181563892715,0.0,0.0,0.0,0.0,0.0
2022-10-20,0.0,0.12581815638927152,1125.8181563892715,0.0,0.0,0.0,0.0,0.0
2022-10-21,0.0,0.12581815638927152,1125.8181563892715,0.0,0.0,0.0,0.0,0.0
2022-10-24,0.0,0.12581815638927152,1125.8181563892715,0.0,0.0,0.0,0.0,0.0
2022-10-25,-0.0012768770912908512,0.12438062497641877,1124.3806249764189,0.0,-0.006384385456454256,0.0,0.0,0.0
2022-10-26,0.004522348241334573,0.1294654657183716,1129.4654657183717,0.0,0.022611741206672864,0.0,0.0,0.0
2022-10-27,0.0,0.1294654657183716,1129.4654657183717,0.0,0.0,0.0,0.0,0.0
2022-10-28,0.0,0.1294654657183716,1129.4654657183717,0.0,0.0,0.0,0.0,0.0
2022-10-31,0.0,0.1294654657183716,1129.4654657183717,0.0,0.0,0.0,0.0,0.0
2022-11-01,0.0,0.1294654657183716,1129.4654657183717,0.0,0.0,0.0,0.0,0.0
2022-11-02,0.0044263213133381996,0.13446484278196036,1134.4648427819604,0.0,0.022131606566690998,0.0,0.0,0.0
2022-11-03,0.0,0.13446484278196036,1134.4648427819604,0.0,0.0,0.0,0.0,0.0
2022-11-04,-0.0018733072869487888,0.13233964152518962,1132.3396415251896,0.0,0.0,0.0,0.0,-0.009366536434743944
2022-11-07,0.008737738771295845,0.14223372951321966,1142.2337295132197,0.0,0.0,0.0,0.0,0.04368869385647922
2022-11-08,0.001077833088554847,0.1434648668217524,1143.4648668217524,0.0,0.0,0.0,0.0,0.005389165442774235
2022-11-09,-0.011643602924837394,0.13015081595397793,1130.1508159539778,-0.052620840469946306,-0.005597174154240658,0.0,0.0,0.0
2022-11-10,0.020018668353409198,0.15277493032789535,1152.7749303278954,0.0588890031083118,0.041204338658734185,0.0,0.0,0.0
2022-11-11,-0.013524363017837882,0.13718438369227814,1137.184383692278,-0.06762181508918941,0.0,0.0,0.0,0.0
2022-11-14,0.0025620953775843166,0.14009795854519713,1140.0979585451971,0.03375141398329595,0.0,0.0,0.0,-0.020940937095374368
2022-11-15,0.011970973599196367,0.1537460411074394,1153.7460411074394,0.07368867990208283,0.0,0.0,0.0,-0.013833811906101001
2022-11-16,0.0029885242693861616,0.15719403915199703,1157.194039151997,0.0,0.0,0.0,0.0,0.014942621346930807
2022-11-17,0.0014452387223288456,0.1588664607866277,1158.8664607866276,0.0,0.0,0.0,0.0,0.007226193611644227
2022-11-18,-0.0014161915844439932,0.15722528385736734,1157.2252838573672,0.0,0.0,0.0,0.0,-0.007080957922219966
2022-11-21,-0.00043022497213160985,0.15672741664186973,1156.7274166418697,0.0,0.0,0.0,0.0,-0.002151124860658049
2022-11-22,0.00272531675830745,0.15987986525523756,1159.8798652552375,0.0,0.0,0.0,0.0,0.01362658379153725
2022-11-23,0.008954503074341823,0.17026601307453282,1170.2660130745328,0.01626803959786649,0.0,0.0,0.02850447577384263,0.0
2022-11-24,0.0025915809326029883,0.17329885216009,1173.29885216009,0.0,0.01295790466301494,0.0,0.0,0.0
2022-11-25,0.0,0.17329885216009,1173.29885216009,0.0,0.0,0.0,0.0,0.0
2022-11-28,0.0,0.17329885216009,1173.29885216009,0.0,0.0,0.0,0.0,0.0
2022-11-29,0.0,0.17329885216009,1173.29885216009,0.0,0.0,0.0,0.0,0.0
2022-11-30,0.002955076154326597,0.17676603962000703,1176.766039620007,0.0,0.014775380771632984,0.0,0.0,0.0
2022-12-01,0.0009126685902270727,0.17784003702241402,1177.840037022414,0.004563342951135363,0.0,0.0,0.0,0.0
2022-12-02,-0.002440879905589277,0.17496507094404756,1174.9650709440475,-0.012204399527946386,0.0,0.0,0.0,0.0
2022-12-05,0.0011304781336263004,0.17629334326452462,1176.2933432645245,0.005652390668131502,0.0,0.0,0.0,0.0
2022-12-06,0.003923365218658082,0.18090837165442775,1180.9083716544278,0.007556152767356328,0.0,0.0,0.0,0.01206067332593408
2022-12-07,0.0034088682811917793,0.18493393274555436,1184.9339327455543,0.0,0.0,0.005957413387078558,0.0,0.011086928018880338
2022-12-08,-0.0014440331506287319,0.18322284886536488,1183.222848865365,0.0,0.0,-0.007220165753143659,0.0,0.0
2022-12-09,0.0005032827225665671,0.18381834448214485,1183.8183444821448,0.0,0.0,0.002516413612832835,0.0,0.0
2022-12-12,0.0020319303338171,0.18622378088602742,1186.2237808860275,0.0,0.0,0.010159651669085501,0.0,0.0
2022-12-13,0.008012615388558441,0.19572853580702887,1195.728535807029,0.028278392072758618,0.009270290250539048,0.0,0.002514394619494542,0.0
2022-12-14,0.005280211408526703,0.202042235263298,1202.042235263298,0.015737448651582775,0.003818740340059912,0.0,0.006844868050990827,0.0
2022-12-15,0.0003128562790750911,0.20241830172431352,1202.4183017243136,0.0,0.0015642813953754553,0.0,0.0,0.0
2022-12-16,0.0007618324335952218,0.2033343429853156,1203.3343429853155,0.0,0.0,0.010533176824633728,-0.0067240146566576176,0.0
2022-12-19,-0.0034375229924537456,0.19919785351369446,1199.1978535136946,0.0,0.0,-0.013509809868238243,-0.003677805094030484,0.0
2022-12-20,0.0029969326146603863,0.2027917686723204,1202.7917686723204,0.0,0.0,0.002937974093983664,0.012046688979318265,0.0
2022-12-21,0.0018962375454786963,0.2050725475834696,1205.0725475834697,0.0,0.0,0.00948118772739348,0.0,0.0
2022-12-22,0.001344166623426979,0.20669236588073958,1206.6923658807395,0.0067208331171348945,0.0,0.0,0.0,0.0
2022-12-23,-0.0011674577617932335,0.2052836035120955,1205.2836035120956,-0.005837288808966168,0.0,0.0,0.0,0.0
2022-12-27,-0.0006433721556546646,0.20450815760192875,1204.5081576019288,-0.0032168607782733227,0.0,0.0,0.0,0.0
2022-12-28,0.0007371352788307251,0.20539604305853665,1205.3960430585366,0.0036856763941536252,0.0,0.0,0.0,0.0
2022-12-29,-0.0017670251861932496,0.20326607789111462,1203.2660778911147,0.0,-0.008835125930966248,0.0,0.0,0.0
2022-12-30,-0.0058921364803717685,0.19617626993797854,1196.1762699379785,0.0,-0.02946068240185884,0.0,0.0,0.0
2023-01-02,-0.0008884432625659411,0.19511353519011077,1195.1135351901107,0.0,-0.004442216312829705,0.0,0.0,0.0
2023-01-03,-0.0015925930476801574,0.1932102056827787,1193.2102056827787,-0.032707780123214514,0.024744814884813726,0.0,0.0,0.0
2023-01-04,-0.01828129365142779,0.17139677952481125,1171.3967795248113,-0.047748377049335655,-0.043658091207803285,0.0,0.0,0.0
2023-01-05,0.01982842738574906,0.1946237355075191,1194.623735507519,0.0585320468197148,0.040610090109030494,0.0,0.0,0.0
2023-01-06,-0.0009692919638333742,0.193465796320887,1193.465796320887,-0.004846459819166871,0.0,0.0,0.0,0.0
2023-01-09,-0.0018041705408303745,0.19131258048967625,1191.3125804896763,-0.017132511639858183,0.0,0.0,0.0,0.008111658935706312
2023-01-10,-6.074077135488111e-07,0.19131185687722563,1191.3118568772256,0.013094460793155793,0.0,0.0,0.0,-0.013097497831723537
2023-01-11,0.005253636040220711,0.1975705757836581,1197.5705757836581,0.0,0.0,0.0,0.0,0.026268180201103553
2023-01-12,-0.004934809925378137,0.19166079261994007,1191.6607926199401,0.0,0.0,0.0,0.0,-0.02467404962689068
2023-01-13,0.002567478604344942,0.1947203562086286,1194.7203562086286,0.0,0.0,0.0,0.0,0.012837393021724708
2023-01-16,-0.0012771392081736945,0.19319453199891123,1193.1945319989113,0.0,0.0,0.0,0.0,-0.0063856960408684715
2023-01-17,0.003400413203589525,0.19725188643997127,1197.2518864399713,0.0,0.0,0.0,0.0,0.017002066017947626
2023-01-18,0.0,0.19725188643997127,1197.2518864399713,0.0,0.0,0.0,0.0,0.0
2023-01-19,-0.0008367366878358596,0.1962501018620062,1196.2501018620062,0.0,0.0,-0.004183683439179298,0.0,0.0
2023-01-20,-0.006580924150697909,0.18837767067638778,1188.3776706763879,0.0,0.0,-0.032904620753489544,0.0,0.0
2023-01-23,-0.00031933450484271657,0.1879981806813562,1187.9981806813562,0.0,0.0,-0.0015966725242135826,0.0,0.0
2023-01-24,0.0027860579462104075,0.1913080124527271,1191.308012452727,0.0,0.0,0.013930289731052037,0.0,0.0
2023-01-25,-0.00038818425812783277,0.19084556543571152,1190.8455654357115,0.0,0.0,-0.0019409212906391637,0.0,0.0
2023-01-26,0.0,0.19084556543571152,1190.8455654357115,0.0,0.0,0.0,0.0,0.0
2023-01-27,0.0,0.19084556543571152,1190.8455654357115,0.0,0.0,0.0,0.0,0.0
2023-01-30,-0.0007540697229235561,0.18994758485013863,1189.9475848501386,0.0,-0.00377034861461778,0.0,0.0,0.0
2023-01-31,0.01224635633305704,0.20452010699187406,1204.5201069918742,0.0,0.0612317816652852,0.0,0.0,0.0
2023-02-01,-0.0033947889865986627,0.20043101539852137,1200.4310153985214,0.0,-0.016973944932993312,0.0,0.0,0.0
2023-02-02,0.010317562927843804,0.21281653794043098,1212.816537940431,0.0,0.06147610880279264,0.0,0.0,-0.009888294163573619
2023-02-03,0.0023978918933234895,0.21572474088484683,1215.7247408848468,0.0,0.0,0.0,0.0,0.011989459466617447
2023-02-06,-0.004117457554636195,0.21071904586613233,1210.7190458661323,0.0,0.0,0.0,0.0,-0.020587287773180973
2023-02-07,-0.0010006822223019185,0.2095075008407319,1209.5075008407318,0.0,0.0,0.0,0.0,-0.0050034111115095925
2023-02-08,-0.010967216401989345,0.19624257033918213,1196.242570339182,0.0,0.0,0.0,0.0,-0.05483608200994672
2023-02-09,-0.00296647176938405,0.19269395052493565,1192.6939505249356,-0.024598745798217414,0.0,0.0,0.0,0.009766386951297168
2023-02-10,0.0006345571394785533,0.19345078298645424,1193.4507829864542,-0.00046421338355673303,0.003999374317942728,0.0,0.0,-0.0003623752369932287
2023-02-13,0.00649402600992377,0.20120108341273224,1201.2010834127323,0.0226492656496724,0.01069007883816897,0.0,0.0,-0.0008692144382225209
2023-02-14,0.002253145463925943,0.2039075641850865,1203.9075641850866,0.005164140536866202,4.369720177899161e-05,0.0,0.0,0.006057889580984521
2023-02-15,0.0,0.2039075641850865,1203.9075641850866,0.0,0.0,0.0,0.0,0.0
2023-02-16,0.0,0.2039075641850865,1203.9075641850866,0.0,0.0,0.0,0.0,0.0
2023-02-17,0.0049266703745525445,0.20983881991525677,1209.8388199152569,0.010045028633659081,0.01458832323910364,0.0,0.0,0.0
2023-02-20,-0.004050536141271755,0.20493832405007661,1204.9383240500765,-0.012611681796251162,-0.00764099891010761,0.0,0.0,0.0
2023-02-21,0.003506737567596097,0.20916372653765936,1209.1637265376594,0.0056773748064244955,0.018453311984027665,0.0,0.0,-0.006596998952471678
2023-02-22,-0.0009226218406789277,0.20804812567459896,1208.0481256745989,0.012850125339000651,0.0,0.0,0.0,-0.01746323454239529
2023-02-23,0.0009796753409590407,0.20923162063401413,1209.2316206340142,0.0,-0.011579697011691925,0.0,0.0,0.01647807371648713
2023-02-24,-0.002690042762837086,0.20597873586433368,1205.9787358643337,0.0,-0.01345021381418543,0.0,0.0,0.0
2023-02-27,-0.004159720663038158,0.20096220119757424,1200.9622011975741,0.0,-0.02079860331519079,0.0,0.0,0.0
2023-02-28,-0.0030474899942026126,0.1973022809060092,1197.3022809060092,0.0,-0.015237449971013062,0.0,0.0,0.0
2023-03-01,-0.0027233428164634478,0.1940416163401686,1194.0416163401685,0.0,-0.00946416243973569,-0.004152551642581548,0.0,0.0
2023-03-02,0.010441359682873963,0.2065090343326963,1206.5090343326963,0.0,-0.012749097689843558,-0.0030521904940412625,0.0,0.06800808659825464
2023-03-03,0.00518035141430806,0.21275917511507703,1212.759175115077,0.0,0.011867069190703905,0.014034687880836394,0.0,0.0
2023-03-06,-0.002112248738187139,0.21019752607771536,1210.1975260777153,0.0,-0.010561243690935695,0.0,0.0,0.0
2023-03-07,0.0016821700863544732,0.21223328415466347,1212.2332841546636,0.0,0.008410850431772365,0.0,0.0,0.0
2023-03-08,0.0,0.21223328415466347,1212.2332841546636,0.0,0.0,0.0,0.0,0.0
2023-03-09,-0.0012054781331261256,0.21077196343836735,1210.7719634383673,0.0,0.0,0.0,0.0,-0.0060273906656306275
2023-03-10,0.0026972008889391223,0.2140376586544559,1214.037658654456,0.0,0.0,-0.0003949404516830901,0.0,0.0138809448963787
2023-03-13,0.011494378983880704,0.22799226760373337,1227.9922676037334,0.0,0.0,0.04511762823967369,0.0,0.01235426667972983
2023-03-14,-0.0011751950761563542,0.22654913713728742,1226.5491371372875,-0.0178231161005582,0.0,0.0,0.011947140719776428,0.0
2023-03-15,0.007939950991985368,0.23628787717541933,1236.2878771754192,0.07075797766494785,0.0,0.0,-0.03105822270502101,0.0
2023-03-16,-2.4913518942293322e-05,0.23625707689397313,1236.2570768939731,-0.01286298091728999,0.0,0.0,0.012738413322578523,0.0
2023-03-17,-0.009634851506234955,0.2243459235345675,1224.3459235345674,-0.028543883788067936,0.0,0.0,-0.019630373743106833,0.0
2023-03-20,0.012722736433517578,0.23992295402314956,1239.9229540231495,0.023968595141476756,0.03221815729685629,0.0,0.00742692972925485,0.0
2023-03-21,0.0064680385642018395,0.24794282350641028,1247.9428235064104,0.0,0.0,0.0,0.032340192821009195,0.0
2023-03-22,0.0,0.24794282350641028,1247.9428235064104,0.0,0.0,0.0,0.0,0.0
2023-03-23,0.0,0.24794282350641028,1247.9428235064104,0.0,0.0,0.0,0.0,0.0
2023-03-24,0.0,0.24794282350641028,1247.9428235064104,0.0,0.0,0.0,0.0,0.0
2023-03-27,0.00027114428450985065,0.248281196070399,1248.281196070399,-0.006432173322569179,-0.00737553458147544,0.0,-0.005523147702207742,0.02068657702880161
2023-03-28,-0.0020583994559850273,0.24571173473549135,1245.7117347354913,-0.001353157490862511,-0.0018882983595147618,0.0,-0.003337192948515977,-0.003713348481031886
2023-03-29,0.009617322712536546,0.2576921464952362,1257.692146495236,0.026777017352105803,0.012832748029378394,0.0,0.010774024682098426,-0.002297176500899889
2023-03-30,0.004964528238123211,0.2639359946713775,1263.9359946713776,0.0,0.0,0.0,0.016371683603665588,0.00845095758695047
2023-03-31,0.0,0.2639359946713775,1263.9359946713776,0.0,0.0,0.0,0.0,0.0
2023-04-03,0.002076746951291897,0.2665608698949393,1266.5608698949393,0.0,0.0,0.0,0.0,0.010383734756459484
2023-04-04,0.0,0.2665608698949393,1266.5608698949393,0.0,0.0,0.0,0.0,0.0
2023-04-05,0.0,0.2665608698949393,1266.5608698949393,0.0,0.0,0.0,0.0,0.0
2023-04-06,-0.003935236065010317,0.2615766538811979,1261.576653881198,-0.019676180325051584,0.0,0.0,0.0,0.0
2023-04-11,0.011475487877917348,0.2760538614798751,1276.0538614798752,0.035653886823291625,0.025261638397690467,0.0,0.0,-0.0035380858313953656
2023-04-12,0.0003712601004586258,0.2765276093646787,1276.5276093646787,0.0,0.0,0.0,0.0,0.001856300502293129
2023-04-13,-0.0036389760928654093,0.271882355912318,1271.882355912318,0.0,0.0,0.0,0.0,-0.018194880464327046
2023-04-14,-0.00020410398270467314,0.2716227596579446,1271.6227596579445,0.0,0.0,0.0,0.0,-0.0010205199135233656
2023-04-17,0.00038119774961882237,0.2721074993922903,1272.1074993922903,0.0,0.0,0.0,0.0,0.0019059887480941118
2023-04-18,-0.004598682948532185,0.26625748032613505,1266.257480326135,0.0,0.0,0.0,0.0,-0.022993414742660923
2023-04-19,0.005101549464996236,0.27271735549744025,1272.7173554974402,0.0,0.0,0.0,0.0,0.025507747324981178
2023-04-20,-0.003852066142286148,0.2678147640636286,1267.8147640636287,0.0,0.0,0.0,0.0015824736676555151,-0.020842804379086255
2023-04-21,0.0026045311426928118,0.2711168270997979,1271.116827099798,0.0,0.0,0.0,0.008210450799121194,0.004812204914342866
2023-04-24,0.001135096115612022,0.2725596668727279,1272.559666872728,0.0,0.0,0.0,0.0,0.00567548057806011
2023-04-25,0.0,0.2725596668727279,1272.559666872728,0.0,0.0,0.0,0.0,0.0
2023-04-26,0.0,0.2725596668727279,1272.559666872728,0.0,0.0,0.0,0.0,0.0
2023-04-27,0.0,0.2725596668727279,1272.559666872728,0.0,0.0,0.0,0.0,0.0
2023-04-28,0.0,0.2725596668727279,1272.559666872728,0.0,0.0,0.0,0.0,0.0
2023-05-02,0.0019344818979293078,0.2750214105123281,1275.0214105123282,0.009672409489646538,0.0,0.0,0.0,0.0
2023-05-03,0.005270122098296626,0.28174092902367054,1281.7409290236706,0.02635061049148313,0.0,0.0,0.0,0.0
2023-05-04,0.0005306027267571345,0.28242102425560667,1282.4210242556067,0.0,0.0,0.0,0.0,0.0026530136337856725
2023-05-05,0.0,0.28242102425560667,1282.4210242556067,0.0,0.0,0.0,0.0,0.0
2023-05-08,0.0024303810510002857,0.28553779601236173,1285.5377960123617,0.0,0.0,0.0,0.0,0.012151905255001427
2023-05-09,0.0,0.28553779601236173,1285.5377960123617,0.0,0.0,0.0,0.0,0.0
2023-05-10,0.004532287732470919,0.29136422319485633,1291.3642231948563,0.0,0.0,0.022661438662354594,0.0,0.0
2023-05-11,0.0035949847570702965,0.29600665789306757,1296.0066578930675,0.0,0.017974923785351482,0.0,0.0,0.0
2023-05-12,-0.0030658077416183096,0.2920333506481101,1292.0333506481102,0.0,-0.015329038708091547,0.0,0.0,0.0
2023-05-15,0.003563171233869489,0.2966370867163395,1296.6370867163396,0.0,0.017815856169347444,0.0,0.0,0.0
2023-05-16,-0.004263788532273183,0.2911085003754783,1291.1085003754783,0.0,-0.021318942661365914,0.0,0.0,0.0
2023-05-17,-0.0030231729746039273,0.2872052560498617,1287.2052560498616,0.0,-0.004322909721953261,0.0,0.0,-0.010792955151066375
2023-05-18,0.00014992725094504779,0.28739824319530327,1287.3982431953032,0.0,0.0007496362547252389,0.0,0.0,0.0
2023-05-19,-0.0008241494813107764,0.2863372346009334,1286.3372346009335,0.0,-0.004120747406553882,0.0,0.0,0.0
2023-05-22,-0.019555124381571965,0.2611827499816648,1261.1827499816648,0.0,-0.0860449694315456,0.0,-0.0017958586757890194,-0.009934793800525199
2023-05-23,-0.007664148028038321,0.25151685869539686,1251.5168586953969,0.0,-0.023075161478508077,0.0,-0.0038852858632333342,-0.011360292798450189
2023-05-24,-0.010462264379486365,0.23842315844434125,1238.4231584443412,0.0,-0.04989290648456968,0.0,0.0022185249112092187,-0.004636940324071359
2023-05-25,0.0007244883874802264,0.23932038164142067,1239.3203816414207,0.0,0.005045672722342243,0.0,-0.016912967223294162,0.015489736438353052
2023-05-26,0.0006753374057981488,0.2401573410529112,1240.1573410529113,0.0,-0.010527824860775414,0.0,0.013904511889766158,0.0
2023-05-29,-0.002913970055459503,0.2365435596970249,1236.5435596970249,0.0,-0.014569850277297514,0.0,0.0,0.0
2023-05-30,0.0336669961566427,0.2781742669688658,1278.1742669688658,0.0,0.16833498078321352,0.0,0.0,0.0
2023-05-31,0.0,0.2781742669688658,1278.1742669688658,0.0,0.0,0.0,0.0,0.0
2023-06-01,0.0,0.2781742669688658,1278.1742669688658,0.0,0.0,0.0,0.0,0.0
2023-06-02,0.0,0.2781742669688658,1278.1742669688658,0.0,0.0,0.0,0.0,0.0
2023-06-05,0.0,0.2781742669688658,1278.1742669688658,0.0,0.0,0.0,0.0,0.0
2023-06-06,0.0,0.2781742669688658,1278.1742669688658,0.0,0.0,0.0,0.0,0.0
2023-06-07,-0.0008476689104961466,0.27709079838056017,1277.0907983805603,0.0,0.0,0.0,0.0,-0.004238344552480733
2023-06-08,0.0002719382052521091,0.27743808816021565,1277.4380881602156,0.0,0.0,0.0,0.0,0.0013596910262605455
2023-06-09,0.0008831209095709448,0.2785662204465522,1278.5662204465523,0.0,0.0,0.0,0.0,0.0044156045478547234
2023-06-12,0.0,0.2785662204465522,1278.5662204465523,0.0,0.0,0.0,0.0,0.0
2023-06-13,0.0,0.2785662204465522,1278.5662204465523,0.0,0.0,0.0,0.0,0.0
2023-06-14,0.006794247691647649,0.2872531160384397,1287.2531160384397,0.02163455487104282,0.0,0.0,0.012336683587195418,0.0
2023-06-15,-0.0017061338777296655,0.2850568898879535,1285.0568898879535,-0.0059498586357412675,0.0,0.0,-0.002580810752907059,0.0
2023-06-16,-0.0014334900082900504,0.2832147736762147,1283.2147736762147,-0.0028899972168465737,0.0,0.0,-0.004277452824603678,0.0
2023-06-19,0.002440143798944705,0.28634600224891504,1286.346002248915,0.005297128344300184,0.0,0.0,0.006903590650423341,0.0
2023-06-20,0.0,0.28634600224891504,1286.346002248915,0.0,0.0,0.0,0.0,0.0
2023-06-21,0.0,0.28634600224891504,1286.346002248915,0.0,0.0,0.0,0.0,0.0
2023-06-22,0.0,0.28634600224891504,1286.346002248915,0.0,0.0,0.0,0.0,0.0
2023-06-23,-0.0038728831654342155,0.2813641344718816,1281.3641344718815,-0.019364415827171078,0.0,0.0,0.0,0.0
2023-06-26,0.014280045621458282,0.29966207276984047,1299.6620727698405,0.07140022810729141,0.0,0.0,0.0,0.0
2023-06-27,-0.001517213548891494,0.29769020786405376,1297.6902078640537,0.0,0.0,0.0,0.0,-0.00758606774445747
2023-06-28,0.0,0.29769020786405376,1297.6902078640537,0.0,0.0,0.0,0.0,0.0
2023-06-29,-0.004447636127649979,0.29191855401306,1291.91855401306,0.0,-0.022238180638249894,0.0,0.0,0.0
2023-06-30,0.0008771333264403491,0.29305173883183144,1293.0517388318315,0.00048505044535018804,0.0039006161868515576,0.0,0.0,0.0
2023-07-03,-0.004362984883819899,0.28741017364131105,1287.410173641311,-0.018114923030731145,-0.003700001388368346,0.0,0.0,0.0
2023-07-04,-0.004898517069788744,0.2811037729299095,1281.1037729299096,-0.011501954446684559,-0.01299063090225916,0.0,0.0,0.0
2023-07-05,0.0068333004039961235,0.28985793985903263,1289.8579398590327,0.013697548118489555,0.02046895390149106,0.0,0.0,0.0
2023-07-06,0.0009211647187937988,0.291046111485487,1291.046111485487,0.004605823593968994,0.0,0.0,0.0,0.0
2023-07-07,-0.003124263083321921,0.28701254378050645,1287.0125437805063,-0.01869348896739753,0.0,0.0,0.0030721735507879266,0.0
2023-07-10,-0.0025211960974043544,0.28376773277781675,1283.7677327778167,-0.01738167537983104,0.0,0.0,0.004775694892809268,0.0
2023-07-11,0.0,0.28376773277781675,1283.7677327778167,0.0,0.0,0.0,0.0,0.0
2023-07-12,0.0,0.28376773277781675,1283.7677327778167,0.0,0.0,0.0,0.0,0.0
2023-07-13,0.0,0.28376773277781675,1283.7677327778167,0.0,0.0,0.0,0.0,0.0
2023-07-14,0.0,0.28376773277781675,1283.7677327778167,0.0,0.0,0.0,0.0,0.0
2023-07-17,0.0,0.28376773277781675,1283.7677327778167,0.0,0.0,0.0,0.0,0.0
2023-07-18,0.0,0.28376773277781675,1283.7677327778167,0.0,0.0,0.0,0.0,0.0
2023-07-19,0.0,0.28376773277781675,1283.7677327778167,0.0,0.0,0.0,0.0,0.0
2023-07-20,0.0,0.28376773277781675,1283.7677327778167,0.0,0.0,0.0,0.0,0.0
2023-07-21,0.0,0.28376773277781675,1283.7677327778167,0.0,0.0,0.0,0.0,0.0
2023-07-24,0.0,0.28376773277781675,1283.7677327778167,0.0,0.0,0.0,0.0,0.0
