Date,Daily_Return,Cumulative_Return,Equity,ABN_NA_Equity_BPSO_IM_Equity_return,ACA_FP_Equity_BPSO_IM_Equity_return,BPSO_IM_Equity_ISP_IM_Equity_return,DNB_NO_Equity_NDA_FH_Equity_return,JYSK_DC_Equity_SYDB_DC_Equity_return
2023-07-25,0.0,0.28376773277781675,1283.7677327778167,0.0,0.0,0.0,0.0,0.0
2023-07-26,0.0,0.28376773277781675,1283.7677327778167,0.0,0.0,0.0,0.0,0.0
2023-07-27,0.0018750867071292364,0.28617490858859007,1286.1749085885901,0.0,0.0,0.013391098857817862,-0.00401566532217168,0.0
2023-07-28,-0.001685336256967429,0.28400727138234405,1284.007271382344,0.0,0.0,-0.005992544678038669,-0.002434136606798476,0.0
2023-07-31,-0.0005138898271660697,0.2833474331075734,1283.3474331075734,0.0,0.0,-0.0031068808981691287,0.0005374317623387803,0.0
2023-08-01,-0.0015707635974187672,0.28133159767680715,1281.3315976768072,0.0,0.0,0.00013036899967144855,-0.007984186986765285,0.0
2023-08-02,-0.0017508088892978614,0.2790882309254563,1279.0882309254564,0.0,0.0,-0.006163386442835206,-0.0025906580036541005,0.0
2023-08-03,-0.0010807316949054792,0.27770587973371463,1277.7058797337147,0.0,0.0,0.002121390156003544,-0.007525048630530939,0.0
2023-08-04,-0.0004393522876719124,0.27714451673248175,1277.1445167324819,0.0,0.0,-0.007184122680957916,0.004987361242598354,0.0
2023-08-07,0.006210986508429351,0.2850768440952218,1285.0768440952218,0.0,0.006922987892634014,0.009242904799767526,0.014889039849745211,0.0
2023-08-08,-0.006538925352451309,0.27667382253951955,1276.6738225395195,0.0,-0.03269462676225654,0.0,0.0,0.0
2023-08-09,0.0049400268917982,0.28298062555491965,1282.9806255549197,0.0,0.02608097067016657,-0.0013808362111755734,0.0,0.0
2023-08-10,0.002203274459798843,0.2858073839996216,1285.8073839996216,0.0,0.003564873513885125,0.00745149878510909,0.0,0.0
2023-08-11,-0.0017826176846586607,0.2835152810178392,1283.5152810178392,0.0,0.0,-0.008913088423293303,0.0,0.0
2023-08-14,-0.002464883008245411,0.2803515660108349,1280.3515660108349,0.0,0.0,-0.012374981876174473,5.056683494741865e-05,0.0
2023-08-15,-0.001418872705828478,0.27853491011995724,1278.5349101199572,0.0,0.0,0.0,-0.007094363529142389,0.0
2023-08-16,-0.0024694077733257605,0.2753776860744388,1275.3776860744388,0.0,0.0,-0.008436771769629647,-0.003910267096999154,0.0
2023-08-17,0.003253843344178975,0.27952756526958633,1279.5275652695864,0.0,0.0,0.018285077074702727,-0.0020158603538078523,0.0
2023-08-18,0.002780239943772367,0.28308495891570673,1283.0849589157067,0.00986268283764924,0.0,0.0,0.004038516881212595,0.0
2023-08-21,0.0037807879955229053,0.2879360311256114,1287.9360311256114,0.010874061752866426,0.0080298782247481,0.0,0.0,0.0
2023-08-22,-0.0020202549515102586,0.2853340719815014,1285.3340719815014,0.0,-0.010101274757551293,0.0,0.0,0.0
2023-08-23,0.001974615059591978,0.287872111996643,1287.872111996643,0.0,0.005679368933340312,0.004193706364619576,0.0,0.0
2023-08-24,-0.003765492026717699,0.28302263982748754,1283.0226398274876,0.0,-0.006424079065588617,0.0023796257157131517,-0.014783006783713026,0.0
2023-08-25,0.004656811607381628,0.2889974345491695,1288.9974345491694,0.0,0.008869333481386854,0.005994144944433399,0.0,0.008420579611087886
2023-08-28,0.0024454197681629264,0.2921495743567273,1292.1495743567273,0.0,0.0,0.008413841453908999,0.0,0.003813257386905633
2023-08-29,-0.002080287985254059,0.28946153112204187,1289.4615311220418,0.0,0.0,0.0,0.0,-0.010401439926270295
2023-08-30,-0.0022531913592976904,0.286556127541971,1286.556127541971,0.0,0.0,-0.00534188377489464,0.0,-0.005924073021593812
2023-08-31,0.0008037338305571409,0.2875901762265871,1287.5901762265871,0.030375427782960096,0.0015112248967268371,-0.013096461606225018,0.0,-0.014771521920676212
2023-09-01,0.0023730904534123194,0.29064574418169786,1290.6457441816979,0.0,0.008149174339892928,0.007214592768694628,0.0,-0.0034983148415259624
2023-09-04,0.00020412317548874632,0.29090919488943134,1290.9091948894313,0.0,0.0,0.005133764968571652,0.0,-0.004113149091127921
2023-09-05,0.008580036061103802,0.301985242333193,1301.9852423331931,0.0,0.0,0.01106600385801626,0.0,0.03183417644750275
2023-09-06,0.0,0.301985242333193,1301.9852423331931,0.0,0.0,0.0,0.0,0.0
2023-09-07,-0.005439665790938775,0.2949028777501659,1294.9028777501658,0.0,0.0,-0.027198328954693873,0.0,0.0
2023-09-08,0.0001356539689561398,0.2950785364649453,1295.0785364649453,0.0,0.0,0.000678269844780699,0.0,0.0
2023-09-11,0.005421502857542349,0.30209980845113193,1302.099808451132,0.0,0.0,0.027107514287711743,0.0,0.0
2023-09-12,0.0,0.30209980845113193,1302.099808451132,0.0,0.0,0.0,0.0,0.0
2023-09-13,-0.001292393499790734,0.3004169831226109,1300.4169831226109,0.0,0.0,0.0,-0.006461967498953669,0.0
2023-09-14,0.0034351942441446684,0.30488416805802165,1304.8841680580217,0.03124108909679113,0.0,0.0,-0.006297914050067188,-0.0077672038260006016
2023-09-15,-0.0018847032183231694,0.30242484866694386,1302.424848666944,0.0,0.0,0.0,0.007928376523716585,-0.01735189261533243
2023-09-18,-0.0048333003307088115,0.2961298382151585,1296.1298382151585,0.0,0.0,0.0,-0.015240974425394405,-0.008925527228149654
2023-09-19,-0.002490846624897714,0.2929013775822109,1292.901377582211,0.0,0.0,0.0,0.016545435584581547,-0.028999668709070114
2023-09-20,0.0034928696283675446,0.2974173135364424,1297.4173135364424,-0.03761124647345482,0.0,0.0,0.04174050009844432,0.013335094516848223
2023-09-21,0.006116304820749896,0.30535271330574987,1305.3527133057498,0.0,0.0,0.0,0.0,0.03058152410374948
2023-09-22,0.0,0.30535271330574987,1305.3527133057498,0.0,0.0,0.0,0.0,0.0
2023-09-25,0.0027428352114970745,0.30893308069122805,1308.933080691228,0.011051425829264216,0.0026627502282211557,0.0,0.0,0.0
2023-09-26,0.012101373473705369,0.3247729687527605,1324.7729687527606,0.031247338551707693,0.029259528816819147,0.0,0.0,0.0
2023-09-27,0.0,0.3247729687527605,1324.7729687527606,0.0,0.0,0.0,0.0,0.0
2023-09-28,0.0,0.3247729687527605,1324.7729687527606,0.0,0.0,0.0,0.0,0.0
2023-09-29,0.0,0.3247729687527605,1324.7729687527606,0.0,0.0,0.0,0.0,0.0
2023-10-02,-0.002843113033020406,0.3210064894595064,1321.0064894595064,0.0,0.0,0.0,0.0,-0.014215565165102029
2023-10-03,-0.0063839373715187005,0.3125732667634271,1312.5732667634272,0.0,0.0,0.0,0.0,-0.0319196868575935
2023-10-04,0.007602504144449296,0.3225521104638893,1322.5521104638892,0.0,0.0,0.0,0.0,0.03801252072224648
2023-10-05,0.0005405473188555111,0.32326701246124734,1323.2670124612473,0.0,0.0,0.0,0.0,0.002702736594277555
2023-10-06,-0.006532490923125245,0.3146227827134731,1314.622782713473,0.0,0.0,0.0,0.0,-0.032662454615626224
2023-10-09,-0.003006886204090886,0.31066986160454846,1310.6698616045485,0.0,0.0,0.0,0.014378114556380162,-0.029412545576834592
2023-10-10,-0.01006590920017967,0.29747677778622506,1297.476777786225,0.0,0.0,0.0,0.0,-0.05032954600089834
2023-10-11,0.0029611577263088055,0.3013188111714731,1301.318811171473,0.0,0.0,0.0,0.0,0.014805788631544026
2023-10-12,0.0069654293173255334,0.3103830553699942,1310.3830553699943,0.0,0.0,0.0008692348980887665,0.0,0.0339579116885389
2023-10-13,-0.002454031904349386,0.30716733354519743,1307.1673335451974,-0.011197514134189901,0.0,-0.021815164121974484,0.0,0.02074251873441746
2023-10-16,-0.001909573808295595,0.30467120104199985,1304.671201042,-0.0071421328982769205,0.0,-0.0024057361432010538,0.0,0.0
2023-10-17,-0.006743273528925098,0.29587344626806233,1295.8734462680623,-0.018302405874828453,0.0,-0.015413961769797035,0.0,0.0
2023-10-18,0.002458939077520017,0.29905992012461136,1299.0599201246114,0.0031111897084086237,0.0,0.009183505679191462,0.0,0.0
2023-10-19,0.012042352596635665,0.31470365772690934,1314.7036577269093,0.005615521102453447,0.0,0.0001602564102565207,0.05443598547046835,0.0
2023-10-20,-0.002457298417317433,0.31147303850953545,1311.4730385095354,-0.013522885998426326,0.0,0.0,0.0,0.001236393911839162
2023-10-23,-0.0017193649774194684,0.3092181376982923,1309.2181376982924,-0.01923478534833656,0.0,0.0,0.0,0.010637960461239215
2023-10-24,0.0,0.3092181376982923,1309.2181376982924,0.0,0.0,0.0,0.0,0.0
2023-10-25,0.0,0.3092181376982923,1309.2181376982924,0.0,0.0,0.0,0.0,0.0
2023-10-26,-0.00142670879358906,0.3073502646685118,1307.3502646685117,0.0,-0.0071335439679452994,0.0,0.0,0.0
2023-10-27,0.00011470679896656844,0.3075002266325,1307.5002266325,0.0,0.0005735339948328422,0.0,0.0,0.0
2023-10-30,0.0018403526683878014,0.30990648816350097,1309.906488163501,0.0,0.009201763341939007,0.0,0.0,0.0
2023-10-31,0.0022077256949667667,0.31279840237542333,1312.7984023754234,0.0,0.011038628474833834,0.0,0.0,0.0
2023-11-01,0.0,0.31279840237542333,1312.7984023754234,0.0,0.0,0.0,0.0,0.0
2023-11-02,0.0,0.31279840237542333,1312.7984023754234,0.0,0.0,0.0,0.0,0.0
2023-11-03,0.0,0.31279840237542333,1312.7984023754234,0.0,0.0,0.0,0.0,0.0
2023-11-06,0.0,0.31279840237542333,1312.7984023754234,0.0,0.0,0.0,0.0,0.0
2023-11-07,0.0,0.31279840237542333,1312.7984023754234,0.0,0.0,0.0,0.0,0.0
2023-11-08,0.0,0.31279840237542333,1312.7984023754234,0.0,0.0,0.0,0.0,0.0
2023-11-09,0.0,0.31279840237542333,1312.7984023754234,0.0,0.0,0.0,0.0,0.0
2023-11-10,0.0002337430233723348,0.3131052598430728,1313.1052598430729,0.0,0.0,0.0,0.0,0.0011687151168616738
2023-11-13,-0.0007211550903255316,0.31215830730080363,1312.1583073008037,0.0,0.0,0.0,0.0,-0.0036057754516276574
2023-11-14,-0.0017866959868059864,0.309813879319095,1309.813879319095,0.0,0.0,0.0,0.0,-0.008933479934029931
2023-11-15,0.0020207197769646747,0.3124606461291779,1312.4606461291778,0.010103598884823373,0.0,0.0,0.0,0.0
2023-11-16,0.0012471481990544266,0.3140974790603277,1314.0974790603277,0.006235740995272132,0.0,0.0,0.0,0.0
2023-11-17,0.0014802363080997694,0.3160426538612151,1316.042653861215,0.007401181540498847,0.0,0.0,0.0,0.0
2023-11-20,-0.00010189855432813922,0.3159085510173525,1315.9085510173525,0.0,0.0,0.0,0.0,-0.0005094927716406961
2023-11-21,0.0029623437991352034,0.31980672455368775,1319.8067245536877,0.0,0.0,0.0064989990603423475,0.0,0.008312719935333668
2023-11-22,0.0014999128757269943,0.32178631965331683,1321.786319653317,0.0,-0.006336722094717473,0.013836286473352444,0.0,0.0
2023-11-23,0.0026875627399162386,0.3253387033161481,1325.3387033161482,0.0,0.007881353440926553,0.0055564602586546386,0.0,0.0
2023-11-24,0.0022144627724843603,0.3282736165355744,1328.2736165355743,0.0,0.011072313862421801,0.0,0.0,0.0
2023-11-27,-0.0032741796811231573,0.3239246100493416,1323.9246100493415,0.0,-0.016370898405615786,0.0,0.0,0.0
2023-11-28,0.0008044966677793752,0.3249897029865174,1324.9897029865174,0.004022483338896876,0.0,0.0,0.0,0.0
2023-11-29,-0.0001115286383430725,0.32484192868912465,1324.8419286891246,-0.0011913709583584176,0.0006337277666430552,0.0,0.0,0.0
2023-11-30,-0.0059599005596642,0.3169460025368638,1316.9460025368637,0.0028908995419261174,-0.032690402340247116,0.0,0.0,0.0
2023-12-01,0.004896856496013503,0.32339489812428535,1323.3948981242854,0.0,0.02448428248006751,0.0,0.0,0.0
2023-12-04,0.006326827214770048,0.33176778898162596,1331.767788981626,0.027427152481086292,0.0,0.0,0.0,0.0042069835927639465
2023-12-05,0.00028693928268990203,0.3321499254757059,1332.149925475706,0.0,-0.009625032517001753,0.0,0.0,0.011059728930451262
2023-12-06,-0.0065455135690867024,0.3234303200624469,1323.430320062447,-0.013307818254278403,-0.01941974959115511,0.0,0.0,0.0
2023-12-07,-0.0034122638547564588,0.318914426617009,1318.914426617009,-0.013307907925167228,-0.02003513354219777,0.0,0.016281722193582704,0.0
2023-12-08,0.005694423242558289,0.32642488358288224,1326.4248835828823,-0.00041907160157617085,0.0031471250923540417,0.0,0.025744062722013572,0.0
2023-12-11,0.002462134435628039,0.32969071996502564,1329.6907199650257,0.007029876977152849,0.00835090523879689,0.0,0.0,-0.003070110037809548
2023-12-12,-0.0031922136397182894,0.3254460631121463,1325.4460631121462,-0.010696660808106162,-0.02601408744548306,0.00887192328121078,0.0,0.011877756773786996
2023-12-13,-0.008678556572320662,0.31394310446986795,1313.9431044698679,-0.014252434658630131,-0.03225477316542236,0.01445838372819186,0.0,-0.011343958765742679
2023-12-14,-0.0429047141033839,0.25756875122447553,1257.5687512244756,-0.12525526709685808,-0.09297126828553282,0.0,0.0,0.003702964865471392
2023-12-15,-0.002585863143047984,0.2543168505408353,1254.3168505408353,-0.0036730945821856764,-0.009256221133054243,0.0,0.0,0.0
2023-12-18,0.0051442216081581515,0.2607693343868642,1260.7693343868643,-0.006630948870775422,0.008105806296668794,0.0,0.0,0.02424625061489738
2023-12-19,0.048707700471091187,0.3221785094893166,1322.1785094893166,0.12585372077293955,0.11768478158251638,0.0,0.0,0.0
2023-12-20,-0.0014814844164797725,0.3202197226317036,1320.2197226317037,0.0,0.0,-0.007407422082398862,0.0,0.0
2023-12-21,0.001566995764947965,0.3222885013458683,1322.2885013458683,0.0,0.0,0.007834978824739824,0.0,0.0
2023-12-22,0.0018228110010882982,0.32469878337273417,1324.6987833727342,0.0,0.0,0.00911405500544149,0.0,0.0
2023-12-27,0.0,0.32469878337273417,1324.6987833727342,0.0,0.0,0.0,0.0,0.0
2023-12-28,-0.0024091270804148302,0.3215074156603184,1321.5074156603184,0.0,0.0,0.0,0.0,-0.01204563540207415
2023-12-29,0.001911855549082242,0.324033946946102,1324.0339469461019,0.0,0.0,-0.003906060628170449,0.0,0.013465338373581659
2024-01-02,-0.00021856883974042882,0.323744554382541,1323.744554382541,0.0,0.0,-0.00374493816050836,0.02767855375418171,-0.0250264597923755
2024-01-03,0.008777694634355803,0.3353639798548025,1335.3639798548024,0.0,0.0,0.004910382577427819,0.017337187781878316,0.021640902812472884
2024-01-04,0.0016232535875624343,0.33753161422580336,1337.5316142258034,0.0,0.0,0.008116267937812172,0.0,0.0
2024-01-05,0.003072819868359389,0.3416416079445552,1341.6416079445553,0.0,0.0,0.0,0.0,0.015364099341796944
2024-01-08,0.0,0.3416416079445552,1341.6416079445553,0.0,0.0,0.0,0.0,0.0
2024-01-09,-0.0019976794645071073,0.33896143805563606,1338.961438055636,0.0,-0.009988397322535536,0.0,0.0,0.0
2024-01-10,0.0009810876732399888,0.34027507661745604,1340.275076617456,0.0,0.0053458449462464586,0.0,0.0,-0.0004404065800465151
2024-01-11,0.0037676413430337346,0.34532475240715765,1345.3247524071576,0.01620555897749465,-0.0008909999097819199,0.0,0.0,0.003523647647455941
2024-01-12,-0.005137008706790036,0.338413807440582,1338.413807440582,0.0,-0.004714581159976916,0.0,-0.004419638242894042,-0.016550824131079223
2024-01-15,-0.0019080264363962708,0.3358600785131476,1335.8600785131475,0.0,-0.0012777665879530886,0.0,-0.0016609697156566572,-0.006601395878371608
2024-01-16,0.00866248400021552,0.34743194506979447,1347.4319450697944,0.0,0.0058774210507941405,0.0,0.018128333959738563,0.019306664990544897
2024-01-17,0.004741385741601434,0.3538206396819268,1353.8206396819269,0.0,0.0,0.0,0.0,0.02370692870800717
2024-01-18,-0.002927795641808251,0.34985692951327607,1349.856929513276,0.0,0.0,-0.014638978209041253,0.0,0.0
2024-01-19,-0.015513213703099549,0.3289163104971269,1328.916310497127,0.0,0.0,-0.07756606851549774,0.0,0.0
2024-01-22,0.0009072763563781283,0.33012200484524623,1330.1220048452462,0.0,0.0,0.0045363817818906416,0.0,0.0
2024-01-23,-0.003472738144852983,0.3255028394217119,1325.5028394217118,0.0,0.0,-0.017363690724264913,0.0,0.0
2024-01-24,0.002817071817071826,0.3292368761140956,1329.2368761140956,0.0,0.0,0.014085359085359128,0.0,0.0
2024-01-25,-0.0020223736114042936,0.3265486625325369,1326.5486625325368,0.0,0.0,-0.010111868057021467,0.0,0.0
2024-01-26,-0.0019204711277882149,0.32400106412653695,1324.001064126537,0.0,0.0,-0.009602355638941074,0.0,0.0
2024-01-29,-0.004174936537294483,0.31847344370849817,1318.4734437084983,0.0,0.0,-0.020874682686472412,0.0,0.0
2024-01-30,-0.0002498069583459772,0.3181440798678654,1318.1440798678655,0.0,0.0,-0.0024190692833461203,0.0,0.0011700344916162342
2024-01-31,-0.004823440390076095,0.31178609047309114,1311.7860904730912,0.0,0.0,-0.01998497054542192,0.0,-0.004132231404958553
2024-02-01,0.003226129631008923,0.3160180824491119,1316.018082449112,0.0,0.0,0.033652891006061725,0.0,-0.01752224285101711
2024-02-02,0.0,0.3160180824491119,1316.018082449112,0.0,0.0,0.0,0.0,0.0
2024-02-05,0.0,0.3160180824491119,1316.018082449112,0.0,0.0,0.0,0.0,0.0
2024-02-06,0.0007799442896935905,0.31704450323765165,1317.0445032376517,0.0,0.0,0.0,0.003899721448467952,0.0
2024-02-07,0.000903824629923622,0.3182348804983832,1318.2348804983833,0.0,0.0,0.0,0.0045191231496181095,0.0
2024-02-08,-0.0003483862993804987,0.3177756255266522,1317.7756255266522,0.0,0.0,0.0,-0.0017419314969024935,0.0
2024-02-09,-0.0010089696476011545,0.3164460299181473,1316.4460299181474,0.0,0.0,0.0,-0.005044848238005772,0.0
2024-02-12,0.0026072459639916003,0.31987832851646414,1319.878328516464,0.0,0.0,0.0,0.013036229819958,0.0
2024-02-13,0.0,0.31987832851646414,1319.878328516464,0.0,0.0,0.0,0.0,0.0
2024-02-14,-0.0009369661175690603,0.31864164724333044,1318.6416472433305,0.0,0.0,-0.004684830587845301,0.0,0.0
2024-02-15,-0.0027059359105936487,0.3150734874568504,1315.0734874568504,-0.018146976658278025,0.0,0.004617297105309781,0.0,0.0
2024-02-16,-0.012381222819722471,0.29879126958433777,1298.7912695843377,-0.06649112541640378,0.0,0.004585011317791432,0.0,0.0
2024-02-19,0.0064050027588743235,0.3071100312492272,1307.1100312492272,0.032025013794371615,0.0,0.0,0.0,0.0
2024-02-20,0.004268312027084953,0.3126891847163318,1312.6891847163317,0.035541146806783885,-0.014199586671359121,0.0,0.0,0.0
2024-02-21,0.010643727145937554,0.32666109022587575,1326.6610902258758,0.03444097528427292,0.018777660445414845,0.0,0.0,0.0
2024-02-22,0.0001234698655489197,0.326824892892315,1326.824892892315,0.0,0.0006173493277445985,0.0,0.0,0.0
2024-02-23,0.015837924081664,0.34783904481560546,1347.8390448156053,0.0,0.07918962040832,0.0,0.0,0.0
2024-02-26,-0.0013145574414962448,0.346067232969304,1346.0672329693039,0.0,0.0,-0.006572787207481223,0.0,0.0
2024-02-27,0.010437621921728214,0.36011697382826435,1360.1169738282645,0.0,0.017373416000074138,0.023439521447183198,0.0,0.011375172161383729
2024-02-28,0.018079164571610407,0.38470675243474606,1384.706752434746,0.0,0.014076000017823831,0.0178323218509715,0.0039523760481912085,0.054535124941065494
2024-02-29,-0.0029546244045996596,0.3806154640707884,1380.6154640707884,0.0,0.0,0.0,-0.014773122022998297,0.0
2024-03-01,0.005260999364900298,0.3878788811504361,1387.8788811504362,0.0,0.01747139500876682,0.0,0.00883360181573467,0.0
2024-03-04,0.0028531423836025476,0.3918386972095531,1391.8386972095532,0.0,0.01216437987624408,0.0,0.0021013320417686554,0.0
2024-03-05,-0.000704018637157855,0.3908588168268001,1390.8588168268002,0.0,0.0,0.0,-0.0035200931857892748,0.0
2024-03-06,0.002515483752597181,0.3943574995826844,1394.3574995826843,0.0,0.0,0.0,0.012577418762985904,0.0
2024-03-07,0.0,0.3943574995826844,1394.3574995826843,0.0,0.0,0.0,0.0,0.0
2024-03-08,-0.0019443047705345108,0.39164644364441514,1391.646443644415,0.0,-0.009825915621840431,0.0,0.00010439176916787751,0.0
2024-03-11,-0.00558805950232153,0.38386984051113604,1383.869840511136,0.0,-0.026570615584645352,-0.007962839692160384,0.006593157765198088,0.0
2024-03-12,0.0033006551806925356,0.3884375176696231,1388.437517669623,0.0,0.01748255954846445,-0.0009792836450017717,0.0,0.0
2024-03-13,-0.014006587105192071,0.36899024663826685,1368.9902466382669,0.0,-0.030269120714635056,-0.03976381481132529,0.0,0.0
2024-03-14,-0.0198140209774645,0.34186504517343197,1341.865045173432,-0.032331485627727585,-0.0667386192595949,0.0,0.0,0.0
2024-03-15,0.01470518577700255,0.3615974199503733,1361.5974199503733,0.01549441586989353,0.05138440432657432,0.0066471086885449004,0.0,0.0
2024-03-18,0.012916377124333557,0.37918432571797167,1379.1843257179717,0.013807310654334382,0.024366646032510264,0.018938229071528534,0.0,0.007469699863294599
2024-03-19,-0.0012445844925836446,0.37746781429376863,1377.4678142937687,0.0,0.0,-0.005038752484235243,0.014254873512046462,-0.015439043490729443
2024-03-20,0.0016515095435871265,0.379742715535059,1379.742715535059,0.0,0.0,0.0,-0.0014613212473322257,0.009718868965267857
2024-03-21,-0.0019448601717054095,0.37705930888041417,1377.0593088804142,0.0,0.0,0.0,0.007720501848200723,-0.01744480270672777
2024-03-22,-0.03369959764694084,0.33065296423516966,1330.6529642351697,0.0,0.0,0.0,0.0,-0.1684979882347042
2024-03-25,0.0009905449333386107,0.331971035786925,1331.971035786925,0.0,0.0,0.0,-0.012652463360539046,0.0176051880272321
2024-03-26,-0.000545145171815209,0.3312449182077679,1331.244918207768,-0.018174850554193656,0.0,0.0,0.012416201915322667,0.0030329227797949443
2024-03-27,0.012254542777133625,0.3475587160047868,1347.558716004787,0.07000541714501551,0.020132598164315674,0.0,-0.009303925362995402,-0.019561376060667657
2024-03-28,0.00034443168771529646,0.34802285792763565,1348.0228579276356,0.0,0.0,0.0,0.001722158438576482,0.0
2024-04-02,0.006518900225777547,0.3568104844405333,1356.8104844405334,0.0,0.0,0.0,0.014313992692144284,0.018280508436743448
2024-04-03,0.0,0.3568104844405333,1356.8104844405334,0.0,0.0,0.0,0.0,0.0
2024-04-04,0.0,0.3568104844405333,1356.8104844405334,0.0,0.0,0.0,0.0,0.0
2024-04-05,-0.007130476392692465,0.34713577931187234,1347.1357793118723,-0.01695943288563395,-0.01869294907782837,0.0,0.0,0.0
2024-04-08,0.014588215838993526,0.3667880868249047,1366.7880868249047,0.03396392731458997,0.03897715188037765,0.0,0.0,0.0
2024-04-09,-0.025033466564519147,0.33257264295259037,1332.5726429525903,-0.05683710621691551,-0.06833022660568022,0.0,0.0,0.0
2024-04-10,0.029382626227666943,0.3717271268416804,1371.7271268416805,0.053344341730672706,0.07084094517957373,0.022727844228088268,0.0,0.0
2024-04-11,0.004131917457711487,0.3773949901042939,1377.3949901042938,0.0,0.0,0.0,0.0,0.020659587288557435
2024-04-12,0.0,0.3773949901042939,1377.3949901042938,0.0,0.0,0.0,0.0,0.0
2024-04-15,0.0,0.3773949901042939,1377.3949901042938,0.0,0.0,0.0,0.0,0.0
2024-04-16,0.0,0.3773949901042939,1377.3949901042938,0.0,0.0,0.0,0.0,0.0
2024-04-17,0.0,0.3773949901042939,1377.3949901042938,0.0,0.0,0.0,0.0,0.0
2024-04-18,-0.00035240645792486983,0.3769095872146677,1376.9095872146677,0.0,0.0,-0.001762032289624349,0.0,0.0
2024-04-19,0.001082595565354172,0.37840022342768,1378.40022342768,0.0,0.0,0.0054129778267708595,0.0,0.0
2024-04-22,-0.0014129960281814569,0.37645254938673234,1376.4525493867322,0.0,0.0,-0.007064980140907284,0.0,0.0
2024-04-23,0.00039712059712928573,0.376999167045065,1376.999167045065,0.0,0.0,0.0019856029856464286,0.0,0.0
2024-04-24,-8.909842046112005e-06,0.3769868981999889,1376.986898199989,0.0,0.0,-4.454921023056002e-05,0.0,0.0
2024-04-25,0.0007630512664069445,0.37803760979648615,1378.037609796486,0.0,0.0,0.0,0.0,0.003815256332034722
2024-04-26,-0.0002270147559591207,0.37772477492479584,1377.7247749247958,0.0,0.0,0.0,0.0,-0.0011350737797956034
2024-04-29,-0.004129157314614407,0.3720359325928897,1372.0359325928896,0.0,0.0,-0.025470525502886643,0.0,0.004824738929814609
2024-04-30,-0.0014698428058776748,0.37001925544796244,1370.0192554479625,0.0,0.0,-0.007349214029388373,0.0,0.0
